ID,Location,Track,Week,Rating (Num),Schedule Pacing,Year
134,San Francisco,"Apps, Explorer",1,3,3,2017
36,Los Angeles,Apps,1,4,4,2017
117,San Francisco,Games,1,4,1,2017
253,,,2,4,4,2017
350,New York City,"Apps, Explorer",1,4,3,2017
23,Redwood City,Apps,1,5,3,2017
28,Los Angeles,Apps,7,5,3,2017
65,San Francisco,Apps,1,5,2,2017
101,Santa Clara,Apps,1,5,2,2017
124,Santa Clara,Apps,1,5,3,2017
157,Redwood City,Apps,2,5,3,2017
170,Oakland,Apps,2,5,3,2017
255,San Francisco,Apps,2,5,5,2017
289,Washington DC,Apps,1,5,3,2017
299,Washington DC,"Apps, Explorer",1,5,2,2017
307,,,3,5,2,2017
319,Redwood City,Apps,3,5,3,2017
336,New York City,Apps,1,5,2,2017
441,San Francisco,"Apps, Explorer",3,5,3,2017
482,Santa Clara,Apps,3,5,3,2017
37,Los Angeles,Games,1,6,3,2017
41,Chicago,"Apps, Explorer",1,6,3,2017
45,Chicago,Apps,1,6,2,2017
47,Chicago,Apps,1,6,2,2017
77,San Francisco,Apps,1,6,4,2017
78,San Francisco,Apps,1,6,4,2017
94,San Francisco,"Apps, Explorer",1,6,3,2017
193,Santa Clara,Apps,2,6,3,2017
251,San Francisco,"Apps, Explorer",2,6,3,2017
254,San Francisco,Apps,2,6,5,2017
276,Santa Clara,Apps,2,6,3,2017
294,Washington DC,Apps,1,6,5,2017
314,Redwood City,Apps,3,6,2,2017
340,,,1,6,2,2017
347,New York City,Games,1,6,4,2017
349,New York City,Apps,1,6,3,2017
397,Santa Clara,Games,3,6,1,2017
429,Santa Clara,Apps,3,6,3,2017
438,San Francisco,"Apps, Explorer",3,6,3,2017
452,San Francisco,Apps,3,6,5,2017
455,San Francisco,"Apps, Explorer",3,6,3,2017
472,San Francisco,Apps,3,6,4,2017
484,Oakland,Apps,3,6,2,2017
489,,,1,6,2,2017
20,Redwood City,Apps,1,7,2,2017
26,Los Angeles,Apps,1,7,4,2017
35,Los Angeles,Apps,1,7,3,2017
38,Chicago,Apps,1,7,4,2017
48,San Francisco,VR,1,7,2,2017
62,San Francisco,Apps,1,7,4,2017
67,San Francisco,Apps,1,7,3,2017
72,San Francisco,Apps,1,7,4,2017
75,San Francisco,Apps,1,7,4,2017
85,Santa Clara,Apps,1,7,4,2017
87,San Francisco,Apps,1,7,4,2017
104,San Francisco,"Apps, Explorer",1,7,4,2017
107,San Francisco,Games,1,7,3,2017
118,San Francisco,"Apps, Explorer",1,7,3,2017
122,Santa Clara,Apps,1,7,3,2017
136,San Francisco,"Apps, Explorer",1,7,3,2017
140,San Francisco,"Apps, Explorer",1,7,4,2017
155,San Francisco,Apps,1,7,3,2017
162,Redwood City,Apps,2,7,3,2017
175,Chicago,Apps,2,7,2,2017
192,Santa Clara,Apps,2,7,3,2017
199,Santa Clara,Apps,2,7,4,2017
222,Los Angeles,Apps,2,7,4,2017
223,San Francisco,"Apps, Explorer",2,7,3,2017
226,San Francisco,"Apps, Explorer",2,7,3,2017
247,San Francisco,"Apps, Explorer",2,7,3,2017
249,San Francisco,Apps,2,7,4,2017
257,San Francisco,Apps,2,7,4,2017
258,San Francisco,Apps,2,7,4,2017
266,San Francisco,Apps,2,7,4,2017
270,San Francisco,Games,2,7,3,2017
287,Atlanta,"Apps, Explorer",2,7,4,2017
295,Washington DC,Apps,1,7,3,2017
305,Oakland,Apps,2,7,2,2017
318,Redwood City,Apps,3,7,3,2017
327,Redwood City,Apps,3,7,3,2017
329,Washington DC,Apps,2,7,3,2017
339,New York City,Apps,1,7,3,2017
343,New York City,Apps,1,7,2,2017
344,New York City,Games,1,7,3,2017
346,New York City,Games,1,7,3,2017
353,New York City,Apps,1,7,3,2017
375,Chicago,Apps,3,7,4,2017
380,Chicago,Apps,3,7,4,2017
385,Chicago,"Apps, Explorer",3,7,3,2017
400,Santa Clara,Apps,3,7,4,2017
443,Santa Clara,Apps,3,7,2,2017
446,San Francisco,Apps,3,7,3,2017
459,Santa Clara,Apps,3,7,4,2017
465,,,3,7,3,2017
486,Washington DC,Apps,2,7,5,2017
497,New York City,"Apps, Explorer",1,7,3,2017
8,Atlanta,"Apps, Explorer",1,8,3,2017
9,Atlanta,Apps,1,8,3,2017
10,Atlanta,"Apps, Explorer",1,8,3,2017
14,Atlanta,Apps,1,8,2,2017
16,Redwood City,Apps,1,8,2,2017
18,San Francisco,"Apps, Explorer",1,8,5,2017
21,Redwood City,Apps,1,8,2,2017
25,Redwood City,Apps,1,8,3,2017
29,Los Angeles,Apps,1,8,4,2017
31,Los Angeles,Games,1,8,4,2017
39,Chicago,Apps,1,8,4,2017
40,Chicago,Apps,1,8,3,2017
46,Chicago,"Apps, Explorer",1,8,3,2017
53,San Francisco,VR,1,8,3,2017
55,San Francisco,VR,1,8,3,2017
58,San Francisco,Apps,1,8,3,2017
61,San Francisco,Apps,1,8,4,2017
63,San Francisco,Apps,1,8,3,2017
74,San Francisco,"Apps, Explorer",1,8,2,2017
80,Santa Clara,Apps,1,8,3,2017
81,San Francisco,"Apps, Explorer",1,8,3,2017
83,Oakland,Apps,1,8,4,2017
84,Santa Clara,Games,1,8,3,2017
86,Santa Clara,Apps,1,8,3,2017
88,Santa Clara,Games,1,8,2,2017
90,Santa Clara,Apps,1,8,2,2017
91,Santa Clara,Apps,1,8,2,2017
92,Santa Clara,Games,1,8,3,2017
95,Santa Clara,"Apps, Explorer",1,8,3,2017
96,Santa Clara,Apps,1,8,3,2017
99,Santa Clara,"Apps, Explorer",1,8,3,2017
100,Santa Clara,"Apps, Explorer",1,8,3,2017
105,Oakland,Apps,1,8,4,2017
109,San Francisco,Games,1,8,3,2017
114,Santa Clara,Games,1,8,3,2017
115,San Francisco,Games,1,8,2,2017
121,San Francisco,Games,1,8,2,2017
125,Santa Clara,Games,1,8,3,2017
126,Oakland,Apps,1,8,4,2017
130,San Francisco,Apps,1,8,3,2017
132,San Francisco,Games,1,8,3,2017
133,San Francisco,Apps,1,8,4,2017
135,San Francisco,"Apps, Explorer",1,8,3,2017
137,San Francisco,"Apps, Explorer",1,8,2,2017
147,Santa Clara,Apps,1,8,4,2017
153,Santa Clara,Games,1,8,2,2017
159,Redwood City,Apps,2,8,2,2017
161,Redwood City,Apps,2,8,4,2017
163,Redwood City,Apps,2,8,4,2017
173,Chicago,Apps,2,8,3,2017
176,Chicago,"Apps, Explorer",2,8,4,2017
180,Santa Clara,Apps,2,8,4,2017
181,Santa Clara,Apps,2,8,4,2017
185,Santa Clara,"Apps, Explorer",2,8,3,2017
186,Santa Clara,Apps,2,8,4,2017
189,Santa Clara,Games,2,8,3,2017
194,Santa Clara,Apps,2,8,3,2017
196,Santa Clara,Apps,2,8,3,2017
198,Santa Clara,Apps,2,8,4,2017
200,Santa Clara,Apps,2,8,3,2017
202,Santa Clara,Games,2,8,3,2017
209,San Francisco,VR,2,8,4,2017
210,San Francisco,VR,2,8,3,2017
212,Los Angeles,Apps,2,8,2,2017
219,Los Angeles,Apps,2,8,3,2017
220,Los Angeles,Apps,2,8,4,2017
224,San Francisco,"Apps, Explorer",2,8,3,2017
232,Los Angeles,Apps,2,8,3,2017
233,Los Angeles,Games,2,8,3,2017
234,San Francisco,Games,2,8,3,2017
236,Santa Clara,"Apps, Explorer",2,8,3,2017
239,San Francisco,"Apps, Explorer",2,8,2,2017
242,San Francisco,Apps,2,8,4,2017
244,,,2,8,4,2017
245,San Francisco,"Apps, Explorer",2,8,3,2017
246,San Francisco,Apps,2,8,4,2017
248,San Francisco,Apps,2,8,3,2017
259,San Francisco,"Apps, Explorer",2,8,3,2017
260,San Francisco,Apps,2,8,3,2017
261,San Francisco,Apps,2,8,3,2017
267,Los Angeles,Apps,2,8,4,2017
272,San Francisco,Apps,2,8,3,2017
273,San Francisco,Apps,2,8,3,2017
274,San Francisco,Apps,2,8,3,2017
279,San Francisco,Apps,2,8,3,2017
280,Santa Clara,Apps,2,8,3,2017
285,Atlanta,Apps,2,8,3,2017
290,Washington DC,Apps,1,8,3,2017
293,Washington DC,Apps,1,8,3,2017
297,Washington DC,"Apps, Explorer",1,8,3,2017
302,Washington DC,Apps,1,8,2,2017
306,New York City,Apps,1,8,2,2017
308,San Francisco,Apps,3,8,3,2017
311,San Francisco,Apps,3,8,4,2017
312,San Francisco,Apps,3,8,4,2017
320,San Francisco,Apps,3,8,4,2017
321,Redwood City,Apps,3,8,3,2017
325,Washington DC,Apps,2,8,4,2017
326,Washington DC,"Apps, Explorer",2,8,4,2017
330,New York City,Apps,1,8,2,2017
331,New York City,Apps,1,8,3,2017
332,New York City,Apps,1,8,2,2017
333,New York City,"Games, Explorer",1,8,3,2017
334,New York City,Games,1,8,2,2017
335,New York City,Apps,1,8,3,2017
341,New York City,Apps,1,8,4,2017
342,New York City,Games,1,8,4,2017
345,New York City,Games,1,8,4,2017
352,Atlanta,Apps,3,8,3,2017
354,,,1,8,3,2017
355,Atlanta,"Apps, Explorer",3,8,3,2017
359,New York City,Apps,1,8,3,2017
360,New York City,Apps,1,8,3,2017
362,Atlanta,"Apps, Explorer",3,8,3,2017
365,New York City,Apps,1,8,3,2017
366,New York City,"Games, Explorer",1,8,3,2017
368,New York City,Games,1,8,3,2017
370,New York City,Apps,1,8,3,2017
372,San Francisco,Apps,3,8,4,2017
378,Chicago,Apps,3,8,4,2017
381,Chicago,Apps,3,8,3,2017
382,Chicago,Apps,3,8,3,2017
384,Chicago,"Apps, Explorer",3,8,3,2017
387,San Francisco,VR,3,8,2,2017
391,Santa Clara,Apps,3,8,4,2017
392,Santa Clara,Apps,3,8,3,2017
393,Santa Clara,Games,3,8,3,2017
394,Santa Clara,Apps,3,8,4,2017
396,Santa Clara,Games,3,8,2,2017
399,Santa Clara,"Apps, Explorer",3,8,3,2017
401,Santa Clara,Games,3,8,2,2017
404,Los Angeles,Apps,3,8,3,2017
408,Los Angeles,Apps,3,8,3,2017
410,Los Angeles,Games,3,8,4,2017
413,Los Angeles,Apps,3,8,4,2017
418,Los Angeles,Apps,3,8,4,2017
423,,,3,8,3,2017
424,San Francisco,Apps,3,8,3,2017
425,Santa Clara,Apps,3,8,4,2017
426,San Francisco,"Apps, Explorer",3,8,3,2017
427,Santa Clara,Games,3,8,3,2017
430,San Francisco,"Apps, Explorer",3,8,3,2017
431,San Francisco,Games,3,8,3,2017
433,San Francisco,"Apps, Explorer",3,8,3,2017
449,San Francisco,"Apps, Explorer",3,8,3,2017
450,San Francisco,"Apps, Explorer",3,8,3,2017
458,Washington DC,Apps,2,8,3,2017
460,San Francisco,Apps,3,8,4,2017
463,San Francisco,"Apps, Explorer",3,8,3,2017
468,Washington DC,Apps,2,8,4,2017
469,Washington DC,Apps,2,8,3,2017
471,San Francisco,Games,3,8,2,2017
481,Oakland,Apps,3,8,3,2017
488,New York City,Apps,1,8,3,2017
494,New York City,Apps,1,8,3,2017
498,New York City,Apps,1,8,4,2017
499,New York City,Apps,1,8,3,2017
501,New York City,"Apps, Explorer",1,8,4,2017
502,New York City,Apps,1,8,3,2017
504,New York City,Apps,1,8,3,2017
11,Atlanta,"Apps, Explorer",1,9,3,2017
15,Redwood City,Apps,1,9,3,2017
27,Los Angeles,Games,1,9,3,2017
30,Los Angeles,Apps,1,9,3,2017
32,Los Angeles,Apps,1,9,4,2017
33,Los Angeles,Games,1,9,3,2017
56,San Francisco,VR,1,9,3,2017
59,San Francisco,Apps,1,9,3,2017
60,San Francisco,Apps,1,9,3,2017
68,San Francisco,Apps,1,9,3,2017
69,San Francisco,Apps,1,9,3,2017
73,San Francisco,Apps,1,9,3,2017
79,Santa Clara,"Games, Explorer",1,9,3,2017
82,Santa Clara,Apps,1,9,4,2017
89,Santa Clara,Apps,1,9,4,2017
93,Santa Clara,"Games, Explorer",1,9,3,2017
98,Santa Clara,Apps,1,9,4,2017
102,Santa Clara,Apps,1,9,3,2017
103,Santa Clara,Games,1,9,3,2017
110,San Francisco,Games,1,9,4,2017
111,Santa Clara,Games,1,9,3,2017
112,San Francisco,Apps,1,9,4,2017
113,San Francisco,Games,1,9,4,2017
128,San Francisco,"Apps, Explorer",1,9,3,2017
131,San Francisco,Apps,1,9,3,2017
138,San Francisco,"Apps, Explorer",1,9,3,2017
148,San Francisco,Apps,1,9,3,2017
156,Redwood City,Apps,2,9,3,2017
167,Redwood City,Apps,2,9,3,2017
168,Redwood City,Apps,2,9,3,2017
169,Redwood City,Apps,2,9,4,2017
171,Chicago,Apps,2,9,4,2017
172,Chicago,Apps,2,9,3,2017
178,Chicago,"Apps, Explorer",2,9,4,2017
179,Santa Clara,Games,2,9,1,2017
182,Santa Clara,Games,2,9,2,2017
183,Santa Clara,"Apps, Explorer",2,9,3,2017
184,Santa Clara,Games,2,9,3,2017
188,Santa Clara,Games,2,9,3,2017
190,Santa Clara,Games,2,9,2,2017
191,Santa Clara,"Games, Explorer",2,9,3,2017
195,Santa Clara,"Games, Explorer",2,9,4,2017
197,Santa Clara,Apps,2,9,4,2017
201,San Francisco,VR,2,9,2,2017
204,San Francisco,VR,2,9,3,2017
211,San Francisco,VR,2,9,3,2017
215,Los Angeles,Apps,2,9,4,2017
218,Los Angeles,Games,2,9,3,2017
221,Los Angeles,Apps,2,9,3,2017
225,Los Angeles,Games,2,9,2,2017
228,Los Angeles,Apps,2,9,4,2017
229,Santa Clara,Apps,2,9,3,2017
230,Los Angeles,Games,2,9,3,2017
231,Oakland,Apps,2,9,3,2017
235,San Francisco,"Apps, Explorer",2,9,2,2017
240,San Francisco,Apps,2,9,3,2017
241,,,2,9,4,2017
243,San Francisco,Apps,2,9,3,2017
250,San Francisco,Games,2,9,3,2017
252,San Francisco,Apps,2,9,3,2017
262,San Francisco,"Apps, Explorer",2,9,2,2017
264,San Francisco,Apps,2,9,3,2017
265,San Francisco,Apps,2,9,4,2017
269,San Francisco,Games,2,9,3,2017
271,Atlanta,"Apps, Explorer",2,9,3,2017
277,Santa Clara,Apps,2,9,3,2017
278,San Francisco,Games,2,9,2,2017
286,Atlanta,"Apps, Explorer",2,9,4,2017
288,Washington DC,Apps,1,9,3,2017
298,Washington DC,"Apps, Explorer",1,9,3,2017
300,San Francisco,Games,2,9,3,2017
301,San Francisco,"Apps, Explorer",2,9,3,2017
304,San Francisco,Games,2,9,2,2017
309,San Francisco,Apps,3,9,3,2017
310,San Francisco,Apps,3,9,3,2017
313,Redwood City,Apps,3,9,3,2017
315,Redwood City,Apps,3,9,4,2017
316,Redwood City,Apps,3,9,3,2017
323,Washington DC,"Apps, Explorer",2,9,3,2017
324,Washington DC,Apps,2,9,2,2017
328,Redwood City,Apps,3,9,3,2017
337,New York City,Games,1,9,3,2017
361,Atlanta,"Apps, Explorer",3,9,3,2017
367,San Francisco,VR,3,9,3,2017
373,Chicago,Apps,3,9,3,2017
379,Chicago,"Apps, Explorer",3,9,3,2017
388,Santa Clara,Apps,3,9,3,2017
389,Santa Clara,Apps,3,9,3,2017
390,Santa Clara,Games,3,9,3,2017
395,Santa Clara,"Apps, Explorer",3,9,4,2017
398,Santa Clara,"Apps, Explorer",3,9,3,2017
403,Santa Clara,Apps,3,9,3,2017
405,Los Angeles,Apps,3,9,2,2017
415,Los Angeles,Apps,3,9,3,2017
419,Santa Clara,"Games, Explorer",3,9,3,2017
420,Los Angeles,Games,3,9,3,2017
421,Santa Clara,"Games, Explorer",3,9,4,2017
432,Santa Clara,Apps,3,9,3,2017
434,Santa Clara,Apps,3,9,3,2017
435,San Francisco,Games,3,9,3,2017
439,San Francisco,"Apps, Explorer",3,9,3,2017
442,San Francisco,"Apps, Explorer",3,9,4,2017
445,San Francisco,Games,3,9,3,2017
454,San Francisco,VR,3,9,3,2017
456,San Francisco,VR,3,9,4,2017
457,San Francisco,Apps,3,9,3,2017
461,San Francisco,Apps,3,9,3,2017
464,San Francisco,Apps,3,9,3,2017
466,San Francisco,Games,3,9,3,2017
470,San Francisco,Apps,3,9,4,2017
473,Oakland,Apps,3,9,3,2017
477,Oakland,Apps,3,9,3,2017
479,San Francisco,"Apps, Explorer",3,9,4,2017
480,Santa Clara,"Games, Explorer",3,9,3,2017
485,San Francisco,Games,3,9,3,2017
487,New York City,Apps,1,9,3,2017
490,New York City,Apps,1,9,3,2017
492,New York City,Apps,1,9,2,2017
495,New York City,Apps,1,9,3,2017
500,New York City,"Games, Explorer",1,9,3,2017
12,Atlanta,Apps,1,10,3,2017
13,Atlanta,"Apps, Explorer",1,10,3,2017
17,Redwood City,Apps,1,10,3,2017
19,Redwood City,Apps,1,10,3,2017
22,Redwood City,Apps,1,10,3,2017
24,Redwood City,Apps,1,10,4,2017
34,Los Angeles,Apps,1,10,3,2017
42,Chicago,Apps,1,10,3,2017
43,Chicago,"Apps, Explorer",1,10,3,2017
44,Chicago,Apps,1,10,4,2017
49,San Francisco,VR,1,10,3,2017
50,San Francisco,VR,1,10,2,2017
51,San Francisco,VR,1,10,4,2017
52,San Francisco,VR,1,10,3,2017
54,San Francisco,VR,1,10,3,2017
57,San Francisco,VR,1,10,3,2017
64,San Francisco,Apps,1,10,3,2017
66,San Francisco,Apps,1,10,3,2017
70,San Francisco,Apps,1,10,3,2017
71,San Francisco,Apps,1,10,3,2017
76,Oakland,"Apps, Explorer",1,10,3,2017
97,Santa Clara,"Apps, Explorer",1,10,4,2017
106,San Francisco,Games,1,10,3,2017
108,Santa Clara,Apps,1,10,4,2017
116,San Francisco,Games,1,10,3,2017
119,San Francisco,Games,1,10,3,2017
120,San Francisco,Games,1,10,4,2017
123,San Francisco,Games,1,10,2,2017
127,San Francisco,Games,1,10,3,2017
129,Oakland,Apps,1,10,3,2017
139,Oakland,Apps,1,10,2,2017
149,Los Angeles,Apps,1,10,3,2017
151,Los Angeles,Apps,1,10,3,2017
152,Los Angeles,Apps,1,10,3,2017
160,Redwood City,Apps,2,10,3,2017
174,Chicago,Apps,2,10,4,2017
187,Santa Clara,Apps,2,10,4,2017
203,San Francisco,VR,2,10,2,2017
205,San Francisco,VR,2,10,4,2017
206,San Francisco,VR,2,10,3,2017
207,San Francisco,VR,2,10,3,2017
208,San Francisco,VR,2,10,3,2017
213,Los Angeles,Apps,2,10,2,2017
214,Los Angeles,Apps,2,10,3,2017
216,Los Angeles,Apps,2,10,3,2017
227,Santa Clara,"Apps, Explorer",2,10,4,2017
237,Atlanta,Apps,2,10,3,2017
238,San Francisco,Apps,2,10,3,2017
256,San Francisco,"Apps, Explorer",2,10,4,2017
263,San Francisco,Apps,2,10,4,2017
281,Chicago,Apps,2,10,3,2017
282,San Francisco,Games,2,10,3,2017
283,Atlanta,Apps,2,10,3,2017
284,Atlanta,"Apps, Explorer",2,10,4,2017
291,Washington DC,Apps,1,10,3,2017
292,Washington DC,"Apps, Explorer",1,10,3,2017
296,Washington DC,Apps,1,10,3,2017
303,Oakland,Apps,2,10,4,2017
317,Redwood City,Apps,3,10,3,2017
322,Washington DC,"Apps, Explorer",2,10,3,2017
338,New York City,Apps,1,10,4,2017
348,San Francisco,VR,3,10,3,2017
351,Atlanta,Apps,3,10,3,2017
356,,,1,10,3,2017
357,New York City,Apps,1,10,3,2017
358,New York City,Apps,1,10,3,2017
363,Atlanta,Apps,3,10,3,2017
364,Atlanta,"Apps, Explorer",3,10,3,2017
369,San Francisco,VR,3,10,4,2017
371,Atlanta,Apps,3,10,3,2017
374,Chicago,Apps,3,10,4,2017
376,Chicago,Apps,3,10,3,2017
377,Chicago,Apps,3,10,3,2017
383,San Francisco,VR,3,10,3,2017
386,San Francisco,VR,3,10,3,2017
402,Santa Clara,Apps,3,10,3,2017
406,Los Angeles,Games,3,10,3,2017
407,Los Angeles,Apps,3,10,3,2017
409,Los Angeles,Apps,3,10,3,2017
411,Los Angeles,Apps,3,10,3,2017
412,Los Angeles,Games,3,10,3,2017
414,Los Angeles,Apps,3,10,3,2017
417,Los Angeles,Apps,3,10,3,2017
422,San Francisco,"Apps, Explorer",3,10,4,2017
428,Los Angeles,Apps,3,10,3,2017
436,San Francisco,Games,3,10,3,2017
437,San Francisco,Apps,3,10,3,2017
440,San Francisco,Games,3,10,3,2017
444,San Francisco,Apps,3,10,3,2017
447,San Francisco,Apps,3,10,3,2017
448,San Francisco,Games,3,10,4,2017
451,San Francisco,"Apps, Explorer",3,10,3,2017
453,San Francisco,Apps,3,10,3,2017
462,San Francisco,Apps,3,10,3,2017
474,Washington DC,Apps,2,10,3,2017
475,Oakland,Apps,3,10,3,2017
478,Santa Clara,Apps,3,10,3,2017
483,Santa Clara,Apps,3,10,4,2017
491,New York City,Apps,1,10,3,2017
493,New York City,"Apps, Explorer",1,10,3,2017
496,New York City,"Apps, Explorer",1,10,3,2017
503,New York City,"Apps, Explorer",1,10,3,2017
505,Los Angeles,Apps,3,9,4,2017
506,New York City,Apps,1,7,3,2017
507,New York City,Apps,1,7,3,2017
508,Santa Clara,"Apps, Explorer",3,8,3,2017
509,Oakland,"Apps, Explorer",3,7,3,2017
510,Oakland,Apps,3,10,4,2017
511,Santa Clara,Games,3,7,3,2017
512,San Francisco,Apps,3,9,3,2017
513,Oakland,Apps,3,8,4,2017
514,San Francisco,Games,3,8,3,2017
515,San Francisco,Apps,3,7,4,2017
516,San Francisco,"Apps, Explorer",3,7,3,2017
517,San Francisco,Games,3,8,3,2017
518,San Francisco,Games,3,10,3,2017
519,San Francisco,Games,3,10,2,2017
520,San Francisco,Games,3,10,2,2017
521,Oakland,"Apps, Explorer",3,10,3,2017
522,San Francisco,Apps,3,10,3,2017
523,New York City,Games,1,9,3,2017
524,San Francisco,Apps,3,8,4,2017
525,San Francisco,Apps,3,9,3,2017
526,San Francisco,Apps,3,8,3,2017
527,San Francisco,Games,3,9,4,2017
528,San Francisco,Apps,3,10,3,2017
529,Oakland,Apps,3,9,4,2017
530,San Francisco,Games,3,10,3,2017
531,San Francisco,"Apps, Explorer",3,7,3,2017
533,Santa Clara,Games,3,10,3,2017
534,New York City,"Apps, Explorer",1,8,3,2017
535,New York City,"Games, Explorer",1,10,3,2017
536,,,2,7,4,2017
537,Washington DC,Apps,2,10,4,2017
538,,,1,7,3,2017
539,Washington DC,"Apps, Explorer",2,6,3,2017
541,San Francisco,VR,3,8,3,2017
542,New York City,Apps,1,7,3,2017
543,New York City,Apps,1,8,3,2017
544,San Francisco,VR,3,10,3,2017
546,Santa Clara,Apps,3,8,3,2017
547,San Francisco,Games,2,9,3,2017
548,New York City,Apps,1,8,3,2017
549,San Francisco,Apps,3,9,3,2017
550,Hong Kong,"Apps, Explorer",1,7,4,2017
551,Hong Kong,"Apps, Explorer",1,8,3,2017
552,Hong Kong,"Apps, Explorer",1,7,4,2017
553,Hong Kong,"Apps, Explorer",1,5,3,2017
554,Hong Kong,Apps,1,9,2,2017
555,Hong Kong,"Apps, Explorer",1,7,3,2017
556,Santa Clara,Apps,4,8,3,2017
557,Santa Clara,"Apps, Explorer",4,8,3,2017
558,Santa Clara,"Apps, Explorer",4,8,3,2017
559,Santa Clara,Apps,4,9,3,2017
560,Santa Clara,Apps,4,7,3,2017
561,Santa Clara,Apps,4,5,3,2017
562,Santa Clara,Apps,4,9,3,2017
563,Santa Clara,Apps,4,7,4,2017
564,Santa Clara,Apps,4,7,3,2017
565,Santa Clara,Apps,4,10,3,2017
566,Santa Clara,"Games, Explorer",4,10,3,2017
567,Redwood City,Apps,4,9,3,2017
568,Redwood City,Apps,4,10,3,2017
569,Redwood City,Apps,4,7,3,2017
570,Redwood City,Apps,4,9,3,2017
571,Redwood City,Apps,4,10,3,2017
572,Redwood City,Apps,4,8,3,2017
573,Redwood City,Apps,4,9,3,2017
575,Washington DC,Apps,3,8,3,2017
576,Washington DC,"Apps, Explorer",3,9,4,2017
577,Washington DC,Apps,3,7,4,2017
578,Washington DC,Apps,3,9,3,2017
579,,,2,10,4,2017
580,New York City,Apps,2,10,3,2017
581,,,2,4,4,2017
582,New York City,Apps,2,7,4,2017
583,New York City,Apps,2,8,3,2017
584,New York City,Apps,2,8,3,2017
585,New York City,Apps,2,5,3,2017
